"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1071","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:19:37,FALSE,NA,"1250428568682655746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OHY3",104,TRUE,FALSE,NA,NA
"1072","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:18:18,FALSE,NA,"1250428239945715720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamuraiPaps",105,TRUE,FALSE,NA,NA
"1073","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:17:48,FALSE,NA,"1250428112787005441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonahaye1",104,TRUE,FALSE,NA,NA
"1074","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:17:13,FALSE,NA,"1250427965898276865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FootAbortions",105,TRUE,FALSE,NA,NA
"1075","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:17:04,FALSE,NA,"1250427927440683009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GirlyGirl694",105,TRUE,FALSE,NA,NA
"1076","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:16:23,FALSE,NA,"1250427753934901249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leader_theLUST",104,TRUE,FALSE,NA,NA
"1077","I like the movie #Parasite https://t.co/FdQatfgpjg",FALSE,0,NA,2020-04-15 14:15:30,FALSE,NA,"1250427532140150785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jackhansonal",0,FALSE,FALSE,NA,NA
"1078","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:15:04,FALSE,NA,"1250427426506563585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoonsungnamzila",104,TRUE,FALSE,NA,NA
"1079","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:13:57,FALSE,NA,"1250427142002708485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anzinne",104,TRUE,FALSE,NA,NA
"1080","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:13:49,FALSE,NA,"1250427111564689408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BoringDrew",105,TRUE,FALSE,NA,NA
"1081","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:13:10,FALSE,NA,"1250426948477566976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EUntefuhrer",105,TRUE,FALSE,NA,NA
"1082","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:13:00,FALSE,NA,"1250426905687232520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PastelCandyy",105,TRUE,FALSE,NA,NA
"1083","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:12:47,FALSE,NA,"1250426851295518723",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkt_rbr",104,TRUE,FALSE,NA,NA
"1084","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:12:40,FALSE,NA,"1250426822350626826",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","statuswindow",104,TRUE,FALSE,NA,NA
"1085","RT @ZSharf: This is astonishing: #Parasite has more streams on @hulu in one week than films like ""A Quiet Place"" have in their entire runs…",FALSE,0,NA,2020-04-15 14:12:32,FALSE,NA,"1250426785042280457",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","Sfilmowani",105,TRUE,FALSE,NA,NA
"1086","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:11:59,FALSE,NA,"1250426647863418882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mad_Man_Irias",104,TRUE,FALSE,NA,NA
"1087","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:11:17,FALSE,NA,"1250426471115395079",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beanpicker",104,TRUE,FALSE,NA,NA
"1088","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-15 14:11:09,FALSE,NA,"1250426439020597250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marvelous_wh",104,TRUE,FALSE,NA,NA
